route_id,service_id,trip_id,trip_short_name,direction_id,departure_time,variante_id,variante_name,variante_short_name
177,UTnf5,16906_20130329_UTnf5_8051,T12a51,1,06.49.00,3640,romagnano/ravina/p.dante,151202
182,UTnf5,18173_20130329_UTnf5_8043,T04366,1,18.39.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,18183_20130329_UTnf5_8043,T04358,1,12.15.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,18190_20130329_UTnf5_8043,T04354,1,09.03.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,18403_20130329_UTnf5_8043,T04304,0,08.44.00,3769,p.dante/via degasperi/mad,150401
182,UTnf5,23073_20130329_UTnf5_8043,T04352,1,07.25.00,5047,mad.bianca/degasperi/regi,150402
188,UTnf5,58503_20130329_UTnf5_8304,T_A461,1,17.54.00,20865,clarina/centro città/piaz,15300698
176,UTnf5,27998_20130329_UTnf5_8115,T11c12,0,19.58.00,10977,roncafort/spini di gardol,171102
176,UTnf5,43834_20130329_UTnf5_8115,T11c10,0,18.30.00,10979,roncafort/gardolo di mezz,171104
176,UTnf5,27999_20130329_UTnf5_8115,T11c07,0,17.11.00,10978,roncafort/gardolo piazza,171103
176,UTnf5,38858_20130329_UTnf5_8111,T11115,0,19.32.00,4973,piazza dante/spini di gar,151101
176,UTnf5,38865_20130329_UTnf5_8111,T11162,1,16.58.00,3618,spini gardolo/piazza dant,151102
176,UTnf5,38852_20130329_UTnf5_8111,T11109,0,13.25.00,4973,piazza dante/spini di gar,151101
176,UTnf5,38861_20130329_UTnf5_8111,T11158,1,13.03.00,3618,spini gardolo/piazza dant,151102
176,UTnf5,38872_20130329_UTnf5_8111,T11157,1,12.03.00,3619,spini/roncafort itea/c.co,151122
188,UTnf5,58477_20130329_UTnf5_8304,T_A412,1,18.40.00,20863,clarina/centro città/piaz,15300198
182,UTnf5,18203_20130329_UTnf5_8042,T04265LV,1,18.23.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,58837_20130329_UTnf5_8042,T04207,0,11.40.00,3769,p.dante/via degasperi/mad,150401
182,UTnf5,23055_20130329_UTnf5_8042,T04251,1,07.13.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,19912_20130329_UTnf5_8041,T04119,0,19.24.00,3769,p.dante/via degasperi/mad,150401
182,UTnf5,18260_20130329_UTnf5_8041,T04165,1,16.31.00,5047,mad.bianca/degasperi/regi,150402
182,UTnf5,19963_20130329_UTnf5_8041,T04115,0,16.12.00,3769,p.dante/via degasperi/mad,150401
182,UTnf5,54667_20130329_UTnf5_8041,T04104,0,07.28.00,3769,p.dante/via degasperi/mad,150401
181,UTnf5,49562_20130329_UTnf5_8038,T03857,1,20.07.00,19207,villazz 3/neufah/gardolo,15035206
181,UTnf5,23043_20130329_UTnf5_8038,T03856,1,18.07.00,4997,villazzano 3/meano 2/cort,150332
181,UTnf5,23039_20130329_UTnf5_8038,T03852,1,10.07.00,4997,villazzano 3/meano 2/cort,150332
175,UTnf5,38801_20130329_UTnf5_8101,T10157,1,12.19.00,18201,X - cognola/martignano/st,15100299
175,UTnf5,54883_20130329_UTnf5_8101,T10103,0,07.46.00,19823,X - stazione/martignano/c,15100199
175,UTnf5,38838_20130329_UTnf5_8101,T10151,1,06.24.00,18202,X - villamon./martignano/,15102297
181,UTnf5,58826_20130329_UTnf5_8036,T03653,1,11.40.00,4997,villazzano 3/meano 2/cort,150332
181,UTnf5,22954_20130329_UTnf5_8036,T036v1,0,06.19.00,5031,linea 03 trasferimenti a,16900355
181,UTnf5,58811_20130329_UTnf5_8035,T03557,1,17.22.00,4995,villazzano tre/cortesano,150302
181,UTnf5,58809_20130329_UTnf5_8035,T03555,1,13.22.00,4995,villazzano tre/cortesano,150302
181,UTnf5,58806_20130329_UTnf5_8035,T03552,1,07.22.00,4995,villazzano tre/cortesano,150302
181,UTnf5,22959_20130329_UTnf5_8034,T034v9LV,0,19.57.00,5026,linea 03 trasferimenti a,16900350
181,UTnf5,23029_20130329_UTnf5_8034,T03457,1,19.07.00,4997,villazzano 3/meano 2/cort,150332
181,UTnf5,11611_20130329_UTnf5_8034,T03407,0,18.02.00,3715,cortesano/meano 2/villazz,150331
181,UTnf5,11608_20130329_UTnf5_8034,T03404,0,12.02.00,3715,cortesano/meano 2/villazz,150331
181,UTnf5,11541_20130329_UTnf5_8034,T03401,0,06.07.00,3712,cortesano/stazione/villaz,150301
184,UTnf5,57044_20130329_UTnf5_8236,T06av901,0,08.12.00,7748,linea 06 trasferimenti a,16900648
247,UTnf5,55001_20130329_UTnf5_8161,T16106,0,15.10.00,19990,X - centochiavi/martignan,151601
247,UTnf5,55009_20130329_UTnf5_8161,T16155,1,14.40.00,19991,X - povo-martignano-cento,151602
247,UTnf5,55000_20130329_UTnf5_8161,T16105,0,14.10.00,19990,X - centochiavi/martignan,151601
247,UTnf5,55004_20130329_UTnf5_8161,T16103,0,12.10.00,20602,X - centochiavi/martignan,15160197
247,UTnf5,54514_20130329_UTnf5_8161,T161v1,0,07.05.00,19992,linea 16 trasferimenti a,16901601
186,UTnf5,21800_20130329_UTnf5_8082,T082v9LV,0,20.17.00,3932,linea 08 trasferimenti a,16900816
174,UTnf5,24804_20130329_UTnf5_8014,T01410,1,16.22.00,19787,roncafort/p.dante/roncafo,15010197
174,UTnf5,24576_20130329_UTnf5_8014,T01453,1,08.17.00,19789,roncafort/p.dante/roncafo,15010697
174,UTnf5,24829_20130329_UTnf5_8014,T01403,1,07.58.00,19787,roncafort/p.dante/roncafo,15010197
174,UTnf5,49334_20130329_UTnf5_8014,T01452,1,07.15.00,19789,roncafort/p.dante/roncafo,15010697
174,UTnf5,24681_20130329_UTnf5_8012,T01262,1,19.41.00,19789,roncafort/p.dante/roncafo,15010697
174,UTnf5,24902_20130329_UTnf5_8012,T01212,1,19.22.00,19787,roncafort/p.dante/roncafo,15010197
174,UTnf5,47017_20130329_UTnf5_8012,T01210,1,16.58.00,19787,roncafort/p.dante/roncafo,15010197
174,UTnf5,24914_20130329_UTnf5_8012,T01208,1,14.34.00,19787,roncafort/p.dante/roncafo,15010197
199,UTnf5,24414_20130329_UTnf5_8022,T02206,1,12.01.00,5199,vela/stazione/p.dante/vel,150201
199,UTnf5,24426_20130329_UTnf5_8022,T02202,1,07.15.00,5199,vela/stazione/p.dante/vel,150201
199,UTnf5,24055_20130329_UTnf5_8021,T02162,1,19.16.00,5200,vela/stazione/p.dante/vel,150206
199,UTnf5,24432_20130329_UTnf5_8021,T02110,1,16.31.00,5199,vela/stazione/p.dante/vel,150201
199,UTnf5,24436_20130329_UTnf5_8021,T02109,1,15.19.00,5199,vela/stazione/p.dante/vel,150201
199,UTnf5,24101_20130329_UTnf5_8021,T02155,1,10.52.00,5200,vela/stazione/p.dante/vel,150206
199,UTnf5,24485_20130329_UTnf5_8021,T02105,1,10.31.00,5199,vela/stazione/p.dante/vel,150201
199,UTnf5,24493_20130329_UTnf5_8021,T02104,1,09.19.00,5199,vela/stazione/p.dante/vel,150201
190,UTnf5,23499_20130329_UTnf5_8323,TNP361,1,17.51.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23560_20130329_UTnf5_8323,TNP310,1,17.10.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23556_20130329_UTnf5_8323,TNP304,1,12.04.00,22135,Navetta Parcheggi,15320003
190,UTnf5,21345_20130329_UTnf5_8323,TNP3v7,1,09.03.00,5194,linea NP trasferimenti a,16903211
190,UTnf5,23577_20130329_UTnf5_8322,TNP221,1,17.30.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23579_20130329_UTnf5_8322,TNP219,1,16.15.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23580_20130329_UTnf5_8322,TNP218,1,15.45.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23520_20130329_UTnf5_8322,TNP266,1,14.56.00,11831,Navetta Parcheggi,15320502
190,UTnf5,62757_20130329_UTnf5_8322,TNP258,1,10.26.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23527_20130329_UTnf5_8322,TNP254,1,08.11.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23529_20130329_UTnf5_8322,TNP252,1,07.11.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23530_20130329_UTnf5_8322,TNP251,1,06.41.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23539_20130329_UTnf5_8321,TNP167,1,15.41.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23608_20130329_UTnf5_8321,TNP117,1,15.30.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23613_20130329_UTnf5_8321,TNP112,1,12.40.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23545_20130329_UTnf5_8321,TNP161,1,12.21.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23548_20130329_UTnf5_8321,TNP158,1,10.41.00,11831,Navetta Parcheggi,15320502
190,UTnf5,23617_20130329_UTnf5_8321,TNP108,1,10.30.00,11830,Navetta Parcheggi,15320002
190,UTnf5,23549_20130329_UTnf5_8321,TNP157,1,10.11.00,11831,Navetta Parcheggi,15320502
188,UTnf5,58456_20130329_UTnf5_8302,T_A204,1,09.10.00,20863,clarina/centro città/piaz,15300198
188,UTnf5,58482_20130329_UTnf5_8302,T_A253,1,08.24.00,20865,clarina/centro città/piaz,15300698
187,UTnf5,17285_20130329_UTnf5_8092,T09215,0,18.39.00,22133,X - p.dante/cognola/villa,15090198
187,UTnf5,17307_20130329_UTnf5_8092,T09206,0,09.39.00,22133,X - p.dante/cognola/villa,15090198
187,UTnf5,59056_20130329_UTnf5_8092,T09252,1,05.48.00,20600,X - villamontagna/martign,15091298
188,UTnf5,58542_20130329_UTnf5_8301,T_A157,1,13.04.00,20869,clarina/fersina/trieste/p,15302601
188,UTnf5,23626_20130329_UTnf5_8301,T_A151,1,06.59.00,20870,clarina/fersina/trieste/r,15302602
190,UTnf5,23553_20130329_UTnf5_8321,TNP153,1,08.01.00,11831,Navetta Parcheggi,15320502
184,UTnf5,17792_20130329_UTnf5_8265,T06h51,1,13.03.00,22119,X - Cadine/S.Rocco/Gabbio,15062097
184,UTnf5,17745_20130329_UTnf5_8265,T06h01,0,12.35.00,22126,X - Cadine / Sopramonte,15068397
186,UTnf5,17455_20130329_UTnf5_8086,T08658,1,17.42.00,5152,mattarello/centochiavi,150802
186,UTnf5,17563_20130329_UTnf5_8086,T08607,0,15.26.00,3903,centochiavi/mattarello,150801
186,UTnf5,17459_20130329_UTnf5_8086,T08655,1,13.12.00,5152,mattarello/centochiavi,150802
177,UTnf5,21612_20130329_UTnf5_8121,T121v9,0,23.53.00,4978,linea 12 trasferimenti a,16901211
177,UTnf5,16983_20130329_UTnf5_8121,T12165LV,1,20.09.00,3640,romagnano/ravina/p.dante,151202
177,UTnf5,16991_20130329_UTnf5_8121,T12163LV,1,18.09.00,3640,romagnano/ravina/p.dante,151202
177,UTnf5,7692_20130329_UTnf5_8121,T12158,1,13.09.00,3640,romagnano/ravina/p.dante,151202
177,UTnf5,54928_20130329_UTnf5_8121,T12108,0,12.45.00,3639,piazza dante/romagnano,151201
177,UTnf5,17171_20130329_UTnf5_8121,T12102,0,06.35.00,3639,piazza dante/romagnano,151201
175,UTnf5,59087_20130329_UTnf5_8104,T10468,1,20.13.00,18203,X - montevaccino/martigna,15106299
175,UTnf5,59072_20130329_UTnf5_8104,T10463LV,1,16.50.00,3594,X - montevaccino/martigna,151012
186,UTnf5,23317_20130329_UTnf5_8083,T08360,1,19.57.00,5153,mattarello/roncafort,150812
186,UTnf5,23286_20130329_UTnf5_8083,T08359,1,18.27.00,5152,mattarello/centochiavi,150802
186,UTnf5,17634_20130329_UTnf5_8083,T08309,0,17.41.00,3903,centochiavi/mattarello,150801
186,UTnf5,30730_20130329_UTnf5_8083,T0830801,0,16.11.00,19156,centochiavi/mattarello ve,15085199
186,UTnf5,23281_20130329_UTnf5_8083,T08353,1,09.27.00,5152,mattarello/centochiavi,150802
186,UTnf5,21794_20130329_UTnf5_8084,T084v9LV,0,20.49.00,5162,linea 08 trasferimenti a,16900822
186,UTnf5,17622_20130329_UTnf5_8084,T08408,0,14.56.00,3903,centochiavi/mattarello,150801
186,UTnf5,17492_20130329_UTnf5_8084,T08455,1,11.12.00,5152,mattarello/centochiavi,150802
184,UTnf6,7168_20130329_UTnf6_8063,T06361,1,21.38.00,3815,X - Sopramonte / Regione,150672
184,UTnf6,54773_20130329_UTnf6_8063,T06357,1,15.13.00,5086,X - Sopramonte/Villazz./G,150602
184,UTnf6,65329_20130329_UTnf6_8063,T0630601,0,12.47.00,22242,X - Villazz./Cadine/Sopra,15061100
181,UTnf6,11551_20130329_UTnf6_8037,T03702,0,08.47.00,3712,cortesano/stazione/villaz,150301
186,UTnf6,17404_20130329_UTnf6_8081,T08161,1,22.30.00,5154,mattarello/clarina/ ronca,150822
186,UTnf6,17438_20130329_UTnf6_8081,T08160,1,21.07.00,5153,mattarello/roncafort,150812
186,UTnf6,17636_20130329_UTnf6_8081,T08109,0,18.41.00,3903,centochiavi/mattarello,150801
186,UTnf6,17647_20130329_UTnf6_8081,T08102,0,08.11.00,3903,centochiavi/mattarello,150801
186,UTnf6,17551_20130329_UTnf6_8081,T08151,1,07.27.00,5152,mattarello/centochiavi,150802
185,UTnf6,23240_20130329_UTnf6_8075,T07557,1,16.10.00,5126,gocciadoro/melta/canova,150702
185,UTnf6,23255_20130329_UTnf6_8073,T07360,1,20.10.00,5128,gocciadoro/melta/canova p,150762
185,UTnf6,23224_20130329_UTnf6_8073,T07358,1,17.10.00,5126,gocciadoro/melta/canova,150702
185,UTnf6,23222_20130329_UTnf6_8073,T07356,1,14.10.00,5126,gocciadoro/melta/canova,150702
188,UTnf6,58554_20130329_UTnf6_8303,T_A357,1,13.34.00,20869,clarina/fersina/trieste/p,15302601
188,UTnf6,58522_20130329_UTnf6_8303,T_A302,1,08.20.00,20867,clarina/fersina/trieste/p,15302101
180,UTnf6,19746_20130329_UTnf6_8173,T17309,0,14.55.00,4992,piazza dante/bolzano/lavi,151701
180,UTnf6,7907_20130329_UTnf6_8173,T17354,1,10.21.00,3687,lavis/via bolzano/piazza,151702
180,UTnf6,7891_20130329_UTnf6_8172,T17252,1,08.01.00,3687,lavis/via bolzano/piazza,151702
184,UTnf6,22851_20130329_UTnf6_8061,T061v9,0,23.56.00,5107,linea 06 trasferimenti a,16900627
184,UTnf6,17861_20130329_UTnf6_8061,T06103,0,10.24.00,22113,X - Grotta/Cadine/Sopramo,15061198
183,UTnf6,18041_20130329_UTnf6_8053,T05313,0,19.09.00,22090,X - piazza dante/povo/olt,15050198
183,UTnf6,7037_20130329_UTnf6_8053,T05360,1,16.37.00,3789,X - oltrecastello/povo/p.,150502
183,UTnf6,18050_20130329_UTnf6_8053,T05310,0,16.09.00,22090,X - piazza dante/povo/olt,15050198
183,UTnf6,7035_20130329_UTnf6_8053,T05358,1,14.37.00,3789,X - oltrecastello/povo/p.,150502
183,UTnf6,22895_20130329_UTnf6_8053,T053v1,0,06.59.00,7732,linea 05 trasferimenti a,16900534
179,UTnf6,63168_20130329_UTnf6_8141,T14114,0,19.35.00,3672,X - stazione/sanseverino/,151401
179,UTnf6,63181_20130329_UTnf6_8141,T14163,1,19.05.00,7693,X - belvedere/regione,151404
179,UTnf6,63164_20130329_UTnf6_8141,T14110,0,15.35.00,3672,X - stazione/sanseverino/,151401
179,UTnf6,63176_20130329_UTnf6_8141,T14158,1,14.05.00,7693,X - belvedere/regione,151404
179,UTnf6,63160_20130329_UTnf6_8141,T14106,0,11.35.00,3672,X - stazione/sanseverino/,151401
179,UTnf6,63173_20130329_UTnf6_8141,T14155,1,11.05.00,7693,X - belvedere/regione,151404
189,UTnf6,58571_20130329_UTnf6_8311,T_B110,1,16.30.00,20871,X - stazione/laste/region,15310198
189,UTnf6,58577_20130329_UTnf6_8311,T_B153,1,08.27.00,20872,X - stazione/laste/region,15310698
189,UTnf6,58564_20130329_UTnf6_8311,T_B103,1,08.15.00,20871,X - stazione/laste/region,15310198
189,UTnf6,43706_20130329_UTnf6_8311,T_B151,1,07.18.00,18212,X - muralta/laste/piazza,15311697
175,UTnf6,38840_20130329_UTnf6_8103,T10367,1,23.01.00,18202,X - villamon./martignano/,15102297
175,UTnf6,54905_20130329_UTnf6_8103,T10312,0,17.31.00,19823,X - stazione/martignano/c,15100199
175,UTnf6,54904_20130329_UTnf6_8103,T10311,0,16.31.00,19823,X - stazione/martignano/c,15100199
175,UTnf6,54901_20130329_UTnf6_8103,T10308,0,13.31.00,19823,X - stazione/martignano/c,15100199
175,UTnf6,38826_20130329_UTnf6_8103,T10354,1,09.59.00,18201,X - cognola/martignano/st,15100299
175,UTnf6,38825_20130329_UTnf6_8103,T10353,1,08.59.00,18201,X - cognola/martignano/st,15100299
175,UTnf6,38815_20130329_UTnf6_8102,T10257,1,13.39.00,18201,X - cognola/martignano/st,15100299
175,UTnf6,49607_20130329_UTnf6_8102,T10205,0,11.11.00,19823,X - stazione/martignano/c,15100199
175,UTnf6,49606_20130329_UTnf6_8102,T10204,0,10.11.00,19823,X - stazione/martignano/c,15100199
175,UTnf6,38811_20130329_UTnf6_8102,T10253,1,09.39.00,18201,X - cognola/martignano/st,15100299
181,UTnf6,22961_20130329_UTnf6_8033,T033v9,0,23.37.00,5024,linea 03 trasferimenti a,16900348
181,UTnf6,11540_20130329_UTnf6_8033,T03308,0,19.47.00,3712,cortesano/stazione/villaz,150301
181,UTnf6,11534_20130329_UTnf6_8033,T03302,0,07.47.00,3712,cortesano/stazione/villaz,150301
181,UTnf6,22986_20130329_UTnf6_8031,T03156,1,16.22.00,4995,villazzano tre/cortesano,150302
181,UTnf6,11530_20130329_UTnf6_8031,T03106,0,15.17.00,3712,cortesano/stazione/villaz,150301
187,UTnf6,38788_20130329_UTnf6_8093,T09363,1,19.26.00,18209,X - villamontagna/cognola,15090298
187,UTnf6,17263_20130329_UTnf6_8093,T09309,0,14.59.00,22133,X - p.dante/cognola/villa,15090198
187,UTnf6,38783_20130329_UTnf6_8093,T09358,1,14.26.00,18209,X - villamontagna/cognola,15090298
187,UTnf6,21774_20130329_UTnf6_8093,T093v1,0,06.46.00,5175,linea 09 trasferimenti a,16900912
187,UTnf6,17320_20130329_UTnf6_8091,T09115,0,20.19.00,22133,X - p.dante/cognola/villa,15090198
187,UTnf6,17322_20130329_UTnf6_8091,T09114,0,19.19.00,22133,X - p.dante/cognola/villa,15090198
187,UTnf6,38758_20130329_UTnf6_8091,T09163,1,18.46.00,18209,X - villamontagna/cognola,15090298
187,UTnf6,38755_20130329_UTnf6_8091,T09160,1,15.46.00,18209,X - villamontagna/cognola,15090298
187,UTnf6,17342_20130329_UTnf6_8091,T09110,0,15.19.00,22133,X - p.dante/cognola/villa,15090198
187,UTnf6,38753_20130329_UTnf6_8091,T09158,1,13.46.00,18209,X - villamontagna/cognola,15090298
187,UTnf6,38750_20130329_UTnf6_8091,T09155,1,10.46.00,18209,X - villamontagna/cognola,15090298
187,UTnf6,38749_20130329_UTnf6_8091,T09154,1,09.46.00,18209,X - villamontagna/cognola,15090298
187,UTnf6,38747_20130329_UTnf6_8091,T09152,1,07.36.00,18209,X - villamontagna/cognola,15090298
178,UTnf6,54988_20130329_UTnf6_8132,T13259,1,18.20.00,18695,povo/san rocco/regione,151382
178,UTnf6,49648_20130329_UTnf6_8132,T13207,0,15.06.00,10921,stazione/s.rocco/villazza,151371
178,UTnf6,54983_20130329_UTnf6_8132,T13254,1,11.40.00,18695,povo/san rocco/regione,151382
174,UTnf6,24600_20130329_UTnf6_8013,T01358,1,15.11.00,19789,roncafort/p.dante/roncafo,15010697
174,UTnf6,24632_20130329_UTnf6_8013,T01355,1,11.35.00,19789,roncafort/p.dante/roncafo,15010697
174,UTnf6,24635_20130329_UTnf6_8013,T01354,1,10.23.00,19789,roncafort/p.dante/roncafo,15010697
174,UTnf6,24638_20130329_UTnf6_8013,T01353,1,09.11.00,19789,roncafort/p.dante/roncafo,15010697
174,UTnf6,24900_20130329_UTnf6_8013,T01302,1,07.40.00,19787,roncafort/p.dante/roncafo,15010197
174,UTnf6,49357_20130329_UTnf6_8011,T01151,1,07.29.00,19790,roncafort/p.dante/roncafo,15010698
219,UTnf6,21248_20130329_UTnf6_8345,T_C110,1,19.00.00,22140,X - via giardini - (CTA),17340101
178,UTnf6,54981_20130329_UTnf6_8132,T13252,1,09.00.00,18695,povo/san rocco/regione,151382
178,UTnf6,49643_20130329_UTnf6_8132,T13202,0,08.26.00,10921,stazione/s.rocco/villazza,151371
178,UTnf6,49638_20130329_UTnf6_8131,T13108,0,15.46.00,10921,stazione/s.rocco/villazza,151371
178,UTnf6,49635_20130329_UTnf6_8131,T13105,0,11.46.00,10921,stazione/s.rocco/villazza,151371
178,UTnf6,54973_20130329_UTnf6_8131,T13154,1,11.00.00,18695,povo/san rocco/regione,151382
219,UTnf6,21272_20130329_UTnf6_8345,T_C106,1,12.00.00,22139,X - via giardini - (CTA),17340100
260,UTnf6,31598_20130329_UTnf6_8345,T_D153,1,11.35.00,21598,X - r.s.a. s.bartolomeo (,173502
260,UTnf6,31599_20130329_UTnf6_8345,T_D152,1,10.35.00,21598,X - r.s.a. s.bartolomeo (,173502
186,UTnf6,21785_20130329_UTnf6_8211,T08bv9,0,08.40.00,7798,linea 08 trasferimenti a,16900831
186,UTnf6,17587_20130329_UTnf6_8085,T08510,0,19.41.00,3903,centochiavi/mattarello,150801
186,UTnf6,17600_20130329_UTnf6_8085,T08505,0,12.11.00,3903,centochiavi/mattarello,150801
186,UTnf6,17476_20130329_UTnf6_8085,T08552,1,08.27.00,5152,mattarello/centochiavi,150802
183,UTnn5,22893_20130329_UTnn5_8223,T05cv7,0,09.00.00,7735,linea 05 trasferimenti a,16900537
240,UTnn5,63193_20130329_UTnn5_8151,T15159,1,18.03.00,19989,spini / interporto / doga,15150297
240,UTnn5,63192_20130329_UTnn5_8151,T15158,1,16.33.00,19989,spini / interporto / doga,15150297
240,UTnn5,49731_20130329_UTnn5_8151,T15108,0,16.05.00,19988,p.dante / interporto / sp,15150197
240,UTnn5,63189_20130329_UTnn5_8151,T15155,1,13.08.00,19989,spini / interporto / doga,15150297
183,UTnn5,20982_20130329_UTnn5_8055,TCIM10,0,18.10.00,10987,POVO - CIMIRLO,170541
183,UTnn5,21011_20130329_UTnn5_8055,TCIM08,0,16.20.00,10987,POVO - CIMIRLO,170541
240,UTnn5,16872_20130329_UTnn5_8283,T15d51,1,17.08.00,19989,spini / interporto / doga,15150297
183,UTnn5,17954_20130329_UTnn5_8403,TAS304,0,18.34.00,22094,X - p.dante/torre verde/p,15053199
183,UTnn5,52079_20130329_UTnn5_8401,TAS152,1,08.11.00,19976,X - povo piazza/piazza da,15052205
183,UTnn5,17962_20130329_UTnn5_8401,TAS101,0,07.53.00,22094,X - p.dante/torre verde/p,15053199
175,UTnn5,59088_20130329_UTnn5_8202,T10w51,1,07.05.00,18203,X - montevaccino/martigna,15106299
175,UTnn5,21771_20130329_UTnn5_8202,N10wv3n5,0,06.37.00,3605,linea 10 trasferimenti a,16901004
176,UTnn5,17175_20130329_UTnn5_8202,T11g51,1,05.41.00,3621,p.le neufahrn nord/roncaf,151132
185,UTnn6,58961_20130329_UTnn6_8217,T07l02,0,06.15.00,3854,canova/melta/gocciadoro,150701
31,30156,35520_20130330_30156_2146,B100060101,0,17.00.00,20018,Moena - Falcade,1230301
3,306,30722_20130330_306_568,B401240007,0,07.00.00,22602,Trento - Caldonazzo - Bor,4010710
19,306,42026_20130330_306_451,B102130010,1,12.56.00,12051,Cavalese -Cembra -Trento,1021338
101,306,2510_20130330_306_321,B602040005,0,12.15.00,9980,Trento - Denno - Cles,6200402
101,306,30257_20130330_306_321,B602030107,1,07.50.00,7176,Cles - Denno - Trento,6200208
149,306,2496_20130330_306_317,B602230004,1,10.43.00,4110,Campodenno-M.lombardo,6203601
149,306,58131_20130330_306_317,B602210008,1,05.40.00,4376,Cles - Mezzolombardo,6205801
100,306,30507_20130330_306_288,B600690006,1,09.00.00,8787,Molveno - Mezzolombardo,6112113
146,306,58077_20130330_306_276,B605090005,1,06.20.00,4492,Toss - Mezzolombardo,6150202
146,306,51935_20130330_306_276,B605180003,0,06.12.00,4487,Raut - Toss,61505
